Gene	baseMean	log2FoldChange	padj	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain	B_1_1	B_1_2	B_1_3	B_2_1	B_2_2	B_2_3	B_3_1	B_3_2	B_3_3	B_4_1	B_4_2	B_4_3	gene	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
gene_728727	17.4053657932752	-8.01734657994208	6.36301155656441e-08	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.142563398077702	0.0702236399859906	0.0560753923455219	0	0	0	0.264720539956891	0.21943147167588	0.803373163739165	gene_728727	35128.Thaps4376	3.62e-135	391.0	COG0572@1|root,KOG4203@2759|Eukaryota,2XB9A@2836|Bacillariophyta	2836|Bacillariophyta	TZ	Phosphoribulokinase / Uridine kinase family	-	-	2.7.1.19	ko:K00855	ko00710,ko01100,ko01120,ko01200,map00710,map01100,map01120,map01200	M00165,M00166	R01523	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_729479	10.6748807706206	-7.28741205225862	8.60115657100352e-10	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.257644695321149	0.335042908848823	0.297267140144935	0	0	0	0.123823923721863	0.373902163440829	0.170353827491678	gene_729479	159749.K0RY02	2.2e-84	269.0	COG0326@1|root,KOG0019@2759|Eukaryota,2XB8F@2836|Bacillariophyta	2836|Bacillariophyta	O	Hsp90 protein	-	-	-	ko:K04079	ko04141,ko04151,ko04217,ko04612,ko04621,ko04626,ko04657,ko04659,ko04914,ko04915,ko05200,ko05215,ko05418,map04141,map04151,map04217,map04612,map04621,map04626,map04657,map04659,map04914,map04915,map05200,map05215,map05418	-	-	-	ko00000,ko00001,ko01009,ko03029,ko03051,ko03110,ko04131,ko04147	-	-	-	-
gene_731161	33.2416661136258	-8.95735891303912	7.0312813405746e-09	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.490540724568438	0.0664481754706148	0.2653029315272	0	0	0	1.95233491201603	1.77972069193341	2.01447980412875	gene_731161	35128.Thapsdraft573	1.87e-54	178.0	2CMAK@1|root,2QPT8@2759|Eukaryota,2XE9B@2836|Bacillariophyta	2836|Bacillariophyta	C	Component of the cytochrome b6-f complex, which mediates electron transfer between photosystem II (PSII) and photosystem I (PSI), cyclic electron flow around PSI, and state transitions	petA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	-	ko:K02634	ko00195,ko01100,map00195,map01100	M00162	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_735160	240.952104910852	-7.6406764842073	8.78681991278164e-09	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	1.34177315837837	2.07201045982193	2.08996285824251	0.241353770284203	0.255921623896559	0.121578006165894	14.8719816150176	15.7806263411948	14.3057131839482	gene_735160	159749.E7BWH1	4.76e-55	184.0	28JG1@1|root,2QRV6@2759|Eukaryota,2XEM0@2836|Bacillariophyta	2836|Bacillariophyta	P	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation	psbB	-	-	ko:K02704	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_736575	12.3097187865933	-7.52378732235083	0.00279195333062402	d__Eukaryota	NA	p__Bacillariophyta	c__Bacillariophyceae	o__Naviculales	f__Phaeodactylaceae	g__Phaeodactylum	s__Phaeodactylum	Phaeodactylum tricornutum CCAP 1055/1 (taxid 556484)	0	0	0	0	0	0	0	0	0	0.258550582865776	0.780726529951919	0.833689132182153	gene_736575	35128.Thaps23025	3.1e-64	201.0	COG0081@1|root,KOG1570@2759|Eukaryota,2XBNV@2836|Bacillariophyta	2836|Bacillariophyta	J	Ribosomal protein L1p/L10e family	-	-	-	ko:K02865	ko03010,map03010	M00177	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_738897	12.6994524379171	-5.36814235344353	0.00153943772876175	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.0316807551283783	0	0.0411219543867161	0.0379908712484394	0	0.0382745574966703	0.285482935247628	0.593858189218057	0.157104085353437	gene_738897	2850.Phatr21882	3.53e-84	252.0	COG0636@1|root,KOG0232@2759|Eukaryota,2XCUP@2836|Bacillariophyta	2836|Bacillariophyta	C	Proton-conducting pore forming subunit of the membrane integral V0 complex of vacuolar ATPase. V-ATPase is responsible for acidifying a variety of intracellular compartments in eukaryotic cells	-	-	-	ko:K02155	ko00190,ko01100,ko04142,ko04145,ko04721,ko04966,ko05110,ko05120,ko05152,ko05323,map00190,map01100,map04142,map04145,map04721,map04966,map05110,map05120,map05152,map05323	M00160	-	-	ko00000,ko00001,ko00002	3.A.2.2	-	-	-
gene_739792	17.4205365228815	-8.02648781545537	0.000202637578294609	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0	0.0251206517023056	0	0	0	0	0.417779905240431	0.308376400380738	0.48855538737959	gene_739792	159749.K0R3G4	3.13e-155	451.0	COG0488@1|root,KOG0062@2759|Eukaryota	2759|Eukaryota	J	ATPase activity	-	-	-	ko:K03235	-	-	-	-	ko00000,ko03012	-	-	-	-
gene_7417	37.2486857448236	-6.09570083018604	0.0024144888127408	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0	0.0102482260676073	0.00818347350979424	0	0.0360751874481053	0	0.471543952747325	0.194426369122907	0.416208584331866	gene_7417	35128.Thaps39286	0.0	1058.0	COG0488@1|root,KOG0927@2759|Eukaryota,2XAD4@2836|Bacillariophyta	2836|Bacillariophyta	S	ABC transporter	-	-	-	ko:K06185	-	-	-	-	ko00000,ko03009	-	-	-	-
gene_741954	478.618823611799	-6.15834005030888	8.42279301621986e-07	d__Eukaryota	NA	p__Bacillariophyta	c__Bacillariophyceae	o__Naviculales	f__Phaeodactylaceae	g__Phaeodactylum	s__Phaeodactylum	Phaeodactylum tricornutum CCAP 1055/1 (taxid 556484)	0.0184340095629743	0.0584328172695881	0	0.505870122211201	0.94688650045626	0.803867882527417	0.253680978981515	0.25729754660568	0.311135112553578	8.11139901181001	8.24233145451659	8.33538530274404	gene_741954	35128.Thaps34830	2.27e-184	515.0	28JI2@1|root,2QRXA@2759|Eukaryota,2XA6Q@2836|Bacillariophyta	2836|Bacillariophyta	S	Manganese-stabilising protein / photosystem II polypeptide	PsbO	-	-	ko:K02716	ko00195,ko01100,map00195,map01100	-	-	-	ko00000,ko00001,ko00194	-	-	-	-
gene_744535	623.724840615133	-8.76219657596572	2.381225273068e-13	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0.0901202654406583	0	27.6615548508974	28.2697316074946	14.9880317331882	0	0.541127811721579	0.257067923485099	57.8294686146388	50.487953323122	16.8300682481238	gene_744535	159749.E7BWK4	1.9e-38	137.0	28IP8@1|root,2QR09@2759|Eukaryota,2XF0J@2836|Bacillariophyta	2836|Bacillariophyta	C	Photosynthetic reaction centre protein	psbA	-	1.10.3.9	ko:K02703	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_745333	53.9682779743834	-4.27957815563027	0.00269885056042203	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.228582663584501	0.117335702255073	0.291497398184316	0.0432807393969563	0.229465591046493	0.159881062960775	0.86728992986621	1.38219341712655	1.02913119203042	gene_745333	159749.E7BWI1	5.85e-160	459.0	COG1850@1|root,2QTI9@2759|Eukaryota,2XE5R@2836|Bacillariophyta	2836|Bacillariophyta	Q	RuBisCO catalyzes two reactions the carboxylation of D- ribulose 1,5-bisphosphate, the primary event in carbon dioxide fixation, as well as the oxidative fragmentation of the pentose substrate in the photorespiration process. Both reactions occur simultaneously and in competition at the same active site	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	4.1.1.39	ko:K01601	ko00630,ko00710,ko01100,ko01120,ko01200,map00630,map00710,map01100,map01120,map01200	M00165,M00166,M00532	R00024,R03140	RC00172,RC00859	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_745887	67.1976098040163	-4.19954669719981	9.28303620865236e-08	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0.145805372637656	0.0243197901190469	1.2231291539621	0.667124579866911	1.2196397835151	0.0388543001404494	0.15449813942619	0.107647192959385	0.73966033223249	0.499598439976334	0.662782860084811	gene_745887	159749.K0RGG6	6.65e-261	714.0	2CNIT@1|root,2QWJF@2759|Eukaryota	2759|Eukaryota	C	photosynthetic electron transport in photosystem II	psbD	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	1.10.3.9	ko:K02706	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_750097	113.909762888184	-10.7405901931764	4.54870678889346e-10	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.0204758920039788	0.0610201826808249	0.0354372317874752	0	0	0	0.885663396962119	1.07098766504027	1.44059087242851	gene_750097	35128.Thaps21175	0.0	1029.0	COG0021@1|root,KOG0523@2759|Eukaryota,2XBI6@2836|Bacillariophyta	2836|Bacillariophyta	G	Transketolase, thiamine diphosphate binding domain	-	-	2.2.1.1	ko:K00615	ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01067,R01641,R01830,R06590	RC00032,RC00226,RC00571,RC01560	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_750807	11.6109042921116	-7.43554762803428	1.94305468867257e-05	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.0352008390315314	0.0762923496144095	0	0	0	0	0.20089539887796	0.0638557192707588	0.338210183746982	gene_750807	13249.RPRC006626-PA	1.95e-80	274.0	KOG1879@1|root,KOG1879@2759|Eukaryota,38FK5@33154|Opisthokonta,3BFCU@33208|Metazoa,3CR8P@33213|Bilateria,41TBM@6656|Arthropoda,3SIBW@50557|Insecta,3E999@33342|Paraneoptera	33208|Metazoa	G	UDP-glucose:Glycoprotein Glucosyltransferase	UGGT1	GO:0003674,GO:0003824,GO:0003980,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005737,GO:0005783,GO:0005788,GO:0005791,GO:0005793,GO:0006011,GO:0006139,GO:0006457,GO:0006458,GO:0006464,GO:0006486,GO:0006487,GO:0006508,GO:0006515,GO:0006517,GO:0006725,GO:0006793,GO:0006807,GO:0006950,GO:0006986,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0008194,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009225,GO:0009987,GO:0010033,GO:0010243,GO:0010498,GO:0012505,GO:0016740,GO:0016757,GO:0016758,GO:0018193,GO:0018196,GO:0018279,GO:0019538,GO:0023052,GO:0030163,GO:0030968,GO:0031967,GO:0031974,GO:0031975,GO:0032991,GO:0033554,GO:0034620,GO:0034641,GO:0034645,GO:0034976,GO:0035251,GO:0035966,GO:0035967,GO:0036211,GO:0036503,GO:0036507,GO:0036508,GO:0042221,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0043413,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044281,GO:0044422,GO:0044424,GO:0044428,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0045995,GO:0046483,GO:0046527,GO:0048580,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051082,GO:0051084,GO:0051239,GO:0051603,GO:0051716,GO:0051788,GO:0055086,GO:0061062,GO:0065007,GO:0070013,GO:0070085,GO:0070887,GO:0071218,GO:0071310,GO:0071704,GO:0071712,GO:0097359,GO:1901135,GO:1901137,GO:1901360,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901698,GO:1904380,GO:2000026	-	ko:K11718	ko04141,map04141	-	-	-	ko00000,ko00001,ko01000,ko01003	-	GT24	-	-
gene_753398	261.296155990417	-8.89248324013645	3.16779233977835e-12	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0.0247461384611644	0	1.75282866488978	2.3553699575629	1.39544992754922	0	0.0594353498120423	0.112941317203289	8.90145152198341	13.2275552246772	10.604525761357	gene_753398	35128.Thapsdraft1611	2.4e-78	251.0	28JJ8@1|root,2QRYE@2759|Eukaryota,2XEB4@2836|Bacillariophyta	2836|Bacillariophyta	C	PsaA and PsaB bind P700, the primary electron donor of photosystem I (PSI), as well as the electron acceptors A0, A1 and FX. PSI is a plastocyanin cytochrome c6-ferredoxin oxidoreductase, converting photonic excitation into a charge separation, which transfers an electron from the donor P700 chlorophyll pair to the spectroscopically characterized acceptors A0, A1, FX, FA and FB in turn. Oxidized P700 is reduced on the lumenal side of the thylakoid membrane by plastocyanin or cytochrome c6	psaB	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0016168,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0046906,GO:0048037,GO:0055035,GO:0097159,GO:1901363	-	ko:K02690	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_754409	43.4403784300291	-9.34057476161711	8.25622913852486e-14	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	1.50949480317567	0.8360743960685	1.53844488176185	0	0	0	1.65244240166862	2.96140288665095	2.20407790334086	gene_754409	159749.K0RTY3	2.02e-56	175.0	2CHYC@1|root,2S3QA@2759|Eukaryota,2XGKP@2836|Bacillariophyta	2836|Bacillariophyta	C	This b-type cytochrome is tightly associated with the reaction center of photosystem II (PSII). PSII is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation	psbE	-	-	ko:K02707	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_754621	38.1610418391248	-3.9226734138047	0.0106539396848402	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.0135095578357495	0	0	0.0269623447901092	0	0.0408303093201436	0.0808316409541265	0.0599973862168843	0.0814352287163198	0.421137947031961	0.619536340158851	0.292481009966505	gene_754621	2850.Phatr30113	4.48e-260	723.0	COG1249@1|root,KOG1335@2759|Eukaryota,2XAZJ@2836|Bacillariophyta	2836|Bacillariophyta	C	Belongs to the class-I pyridine nucleotide-disulfide oxidoreductase family	-	-	1.8.1.4	ko:K00382	ko00010,ko00020,ko00260,ko00280,ko00620,ko00630,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00020,map00260,map00280,map00620,map00630,map00640,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00036,M00307,M00532	R00209,R01221,R01698,R03815,R07618,R08549	RC00004,RC00022,RC00583,RC02742,RC02833,RC02834	br01601,ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	-
gene_754908	26.8048998484096	-8.15715471565949	1.85558702048198e-08	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.216551997080054	0.117335702255073	0.0780796602279419	0	0	0.0218019631310147	0.86728992986621	0.698371410758678	1.18573811255679	gene_754908	35128.Thaps31383	1.21e-98	295.0	COG0057@1|root,KOG0657@2759|Eukaryota,2XB0X@2836|Bacillariophyta	2836|Bacillariophyta	G	Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain	-	-	1.2.1.12	ko:K00134	ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010	M00001,M00002,M00003,M00165,M00166,M00308,M00552	R01061	RC00149	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147	-	-	-	-
gene_755801	63.8238442635065	-6.63421896534537	0.004202391947654	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0	0	0	0.108545346424113	0	0.109355878561915	2.88201820345224	3.66714273526358	1.5429865525784	gene_755801	35128.Thapsdraft1378	1.45e-75	231.0	COG0356@1|root,KOG4665@2759|Eukaryota,2XF1K@2836|Bacillariophyta	2836|Bacillariophyta	P	it plays a direct role in the translocation of protons across the membrane	atpI	-	-	ko:K02108	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko03110	3.A.2.1	-	-	-
gene_758183	21.6302579718934	-8.33691557488641	1.04588527809254e-05	d__Eukaryota	NA	p__Bacillariophyta	c__Bacillariophyceae	o__Naviculales	f__Phaeodactylaceae	g__Phaeodactylum	s__Phaeodactylum	Phaeodactylum tricornutum CCAP 1055/1 (taxid 556484)	0	0	0	0	0.174426460610364	0.01989771986454	0	0	0	0.773566663251636	1.11232543245838	0.883710480113082	gene_758183	55529.EKX51851	3.09e-48	158.0	COG2010@1|root,2S1RK@2759|Eukaryota	2759|Eukaryota	C	Cytochrome C oxidase, cbb3-type, subunit III	-	-	-	ko:K08906	ko00195,map00195	-	-	-	ko00000,ko00001,ko00194	-	-	-	-
gene_759303	40.5947285189626	-9.24933787716909	1.45675063014722e-06	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.0606652757777456	0.0657412799868848	0	0	0	0	0.747114915648047	1.4122983017437	1.29736219420857	gene_759303	35128.Thaps26137	1.02e-109	318.0	COG0097@1|root,KOG3255@2759|Eukaryota,2XCPS@2836|Bacillariophyta	2836|Bacillariophyta	J	Ribosomal protein L6	-	-	-	ko:K02940	ko03010,map03010	M00177	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_759880	2009.1457238391	-7.93920596362795	1.02667374661891e-08	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0.0298913751709114	0	23.8264372232833	28.7569282160453	24.8930325861764	0.236972761252642	1.36407070162687	1.432453736014	168.576259981866	93.2723421047179	48.2628416663739	gene_759880	35128.Thapsdraft1313	1.25e-33	117.0	2E1MV@1|root,2S8Y7@2759|Eukaryota,2XHB0@2836|Bacillariophyta	2836|Bacillariophyta	C	One of the components of the core complex of photosystem II (PSII), required for its stability and or assembly. PSII is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation	psbH	-	-	ko:K02709	ko00195,ko01100,map00195,map01100	-	-	-	ko00000,ko00001,ko00194	-	-	-	-
gene_759881	163.033457283346	-10.2831452657753	6.56333250537984e-14	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	4.34170348691184	5.54766755889326	6.28044394269845	0	0.164798015387936	0	34.9586830707777	16.0655184619841	7.06968384090466	gene_759881	159749.E7BWH3	8.75e-20	79.7	2EFVA@1|root,2S8EW@2759|Eukaryota	2759|Eukaryota	U	photosynthesis	psbN	-	-	ko:K02715	-	-	-	-	ko00000	-	-	-	-
gene_759882	9724.73492826939	-8.1294771247118	6.79871832908745e-12	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.0560249310247258	0.0710359739355777	0.0111902825122935	28.7586713612431	32.364561042014	24.6247938621629	0.100564070951751	1.03790436358049	1.29683206576953	165.519647233807	84.6298628589269	44.1370065675302	gene_759882	159749.E7BWH1	0.0	1039.0	28JG1@1|root,2QRV6@2759|Eukaryota,2XEM0@2836|Bacillariophyta	2836|Bacillariophyta	P	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation	psbB	-	-	ko:K02704	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_759887	1746.63566242193	-7.5947076460776	5.16323813076795e-06	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	5.04983602829451	5.95631837953463	4.28064681808707	0.453144126939217	1.57253046008729	2.07512661126526	179.668513320423	118.402351756262	51.0635597906306	gene_759887	35128.Thapsdraft1290	3.31e-43	141.0	COG0636@1|root,KOG0232@2759|Eukaryota,2XGQC@2836|Bacillariophyta	2836|Bacillariophyta	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation	atpH	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006754,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0008324,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015318,GO:0015399,GO:0015405,GO:0015672,GO:0015985,GO:0015986,GO:0016020,GO:0016462,GO:0016469,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019829,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0032991,GO:0033177,GO:0034220,GO:0034641,GO:0034654,GO:0042623,GO:0042625,GO:0042626,GO:0043492,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044425,GO:0044464,GO:0044769,GO:0045259,GO:0045263,GO:0046034,GO:0046390,GO:0046483,GO:0046933,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:0090662,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:0099131,GO:0099132,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1902600	-	ko:K02110	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	-
