Gene	baseMean	log2FoldChange	padj	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain	B_1_1	B_1_2	B_1_3	B_2_1	B_2_2	B_2_3	B_3_1	B_3_2	B_3_3	B_4_1	B_4_2	B_4_3	gene	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
gene_801079	12.5896700183869	-7.52852599183269	7.18938147731936e-10	d__Bacteria	NA	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Cyclobacteriaceae	g__Algoriphagus	s__Algoriphagus	Algoriphagus sanaruensis (taxid 1727163)	0	0	0	0.336968031820023	0.505610207899132	0.314022197134923	0	0	0	0.311435929361048	0.626947061931086	0.449888971693933	gene_801079	1120966.AUBU01000010_gene2847	1.57e-59	198.0	COG0513@1|root,COG0513@2|Bacteria,4NEJV@976|Bacteroidetes,47KSE@768503|Cytophagia	976|Bacteroidetes	L	Belongs to the DEAD box helicase family	-	-	3.6.4.13	ko:K05592	ko03018,map03018	-	-	-	ko00000,ko00001,ko01000,ko03009,ko03019	-	-	-	-
gene_801180	29.096068231818	-8.76331117495832	3.85424858415966e-08	d__Bacteria	NA	p__Bacteroidota	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	NA	NA	Sphingobacteriaceae (taxid 84566)	0	0	0	0.046201101228885	0.0429144466581054	0.0171341476611317	0	0	0	0.245832527574346	0.431026105077622	0.376395204492609	gene_801180	44689.DDB0231438	3.94e-194	554.0	COG0334@1|root,KOG2250@2759|Eukaryota,3XEFY@554915|Amoebozoa	554915|Amoebozoa	C	Belongs to the Glu Leu Phe Val dehydrogenases family	-	GO:0003674,GO:0003824,GO:0004353,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006082,GO:0006520,GO:0006536,GO:0006538,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009063,GO:0009064,GO:0009065,GO:0009987,GO:0016054,GO:0016491,GO:0016638,GO:0016639,GO:0019752,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043648,GO:0043649,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0046395,GO:0055114,GO:0071704,GO:1901564,GO:1901565,GO:1901575,GO:1901605,GO:1901606	1.4.1.3	ko:K00261	ko00220,ko00250,ko00471,ko00910,ko01100,ko01200,ko04217,ko04964,map00220,map00250,map00471,map00910,map01100,map01200,map04217,map04964	M00740	R00243,R00248	RC00006,RC02799	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	-
gene_801619	14.6633790809906	-4.59203516065062	0.000847999125394718	d__Bacteria	NA	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Persicobacteraceae	g__Fulvitalea	s__Fulvitalea	Fulvitalea axinellae (taxid 1182444)	0	0	0	0.0141151879284854	0.01529623841279	0.0488577675881775	0.00846331290188007	0.0358965974112335	0.0170530206668333	0.186553205211321	0.15363306715638	0.227489826563764	gene_801619	984262.SGRA_1317	3.22e-253	702.0	COG3497@1|root,COG3497@2|Bacteria,4NEKK@976|Bacteroidetes,1IQN8@117747|Sphingobacteriia	976|Bacteroidetes	S	Phage tail sheath C-terminal domain	-	-	-	ko:K06907	-	-	-	-	ko00000	-	-	-	-
gene_801814	19.5146252671694	-8.17804609056501	4.81250715175055e-13	d__Bacteria	NA	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flagellimonas	s__Flagellimonas	Flagellimonas sp. CMM7 (taxid 2654676)	0	0	0	0.248708731848951	0.192513405569071	0.261335784887541	0	0	0	0.277478740801432	0.150389170618983	0.363394963784819	gene_801814	755732.Fluta_1114	1.42e-176	505.0	COG0055@1|root,COG0055@2|Bacteria,4NF1Q@976|Bacteroidetes,1HWM2@117743|Flavobacteriia,2PAC3@246874|Cryomorphaceae	976|Bacteroidetes	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits	atpD	-	3.6.3.14	ko:K02112	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	3.A.2.1	-	-	-
gene_801974	20.2669121965703	-8.22876757639764	8.85411927017769e-12	d__Bacteria	NA	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__Flavobacterium	Flavobacterium indicum GPTSA100-9 = DSM 17447 (taxid 1094466)	0	0	0	0.137260164451179	0.169028455108511	0.102579929979992	0	0	0	0.14992539269022	0.211268812992095	0.208841864009219	gene_801974	1122176.KB903535_gene1933	6.61e-200	568.0	COG0201@1|root,COG0201@2|Bacteria,4NEPU@976|Bacteroidetes,1IPEC@117747|Sphingobacteriia	976|Bacteroidetes	U	The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently	secY	-	-	ko:K03076	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5	-	-	-
gene_801975	18.802046459646	-8.12467869081897	1.80566395917276e-09	d__Bacteria	NA	p__Bacteroidota	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Mucilaginibacter	s__Mucilaginibacter	Mucilaginibacter sp. KACC 22773 (taxid 3025671)	0	0	0	0.190791164713653	0.0459455785781946	0.165099296422503	0	0	0	0.343853052119819	0.32046550563392	0.367938935957863	gene_801975	929556.Solca_3006	1.04e-114	337.0	COG0024@1|root,COG0024@2|Bacteria,4NERQ@976|Bacteroidetes,1IP59@117747|Sphingobacteriia	976|Bacteroidetes	J	Methionine aminopeptidase	map	-	3.4.11.18	ko:K01265	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	-
gene_802131	22.4637758282272	-8.38422706720672	1.18032449770253e-13	d__Bacteria	NA	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Owenweeksiaceae	g__Owenweeksia	s__Owenweeksia	Owenweeksia hongkongensis DSM 17368 (taxid 926562)	0	0	0	0.345608237764127	0.59690093988092	0.373835948970146	0	0	0	0.129764970567103	0.339596325212672	0.401686581869583	gene_802131	1267211.KI669560_gene2056	9.2e-160	457.0	COG0156@1|root,COG0156@2|Bacteria,4NFRY@976|Bacteroidetes,1IQY7@117747|Sphingobacteriia	976|Bacteroidetes	E	PFAM Aminotransferase class I and II	-	-	2.3.1.29	ko:K00639	ko00260,map00260	-	R00371	RC00004,RC00394	ko00000,ko00001,ko01000,ko01007	-	-	-	-
gene_802887	20.9788674508065	-8.28641107144689	3.90617431884326e-09	d__Bacteria	NA	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Spirosomataceae	g__Dyadobacter	s__Dyadobacter	Dyadobacter fanqingshengii (taxid 2906443)	0	0	0	0.186628448392628	0.168536735966377	0.035888251101134	0	0	0	0.236691306314397	0.326012472204165	0.565574707272373	gene_802887	866536.Belba_2741	7.3e-145	414.0	COG0568@1|root,COG0568@2|Bacteria,4NEBF@976|Bacteroidetes,47JZ7@768503|Cytophagia	976|Bacteroidetes	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released	rpoD	-	-	ko:K03086	-	-	-	-	ko00000,ko03021	-	-	-	-
gene_803545	11.4471340149215	-7.43764377973657	1.15374129682124e-11	d__Bacteria	NA	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Nonlabens	s__Nonlabens	Nonlabens sp. Hel1_33_55 (taxid 1336802)	0	0	0	0.316807551283783	0.398689052823689	0.300676655730827	0	0	0	0.135067195170921	0.0988733717740781	0.0506787372107861	gene_803545	1239962.C943_00508	5.18e-131	379.0	COG0090@1|root,COG0090@2|Bacteria,4NE8G@976|Bacteroidetes,47JS0@768503|Cytophagia	976|Bacteroidetes	J	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	rplB	GO:0002181,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02886	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_804720	10.0506691507065	-3.7704184115161	2.66541552616551e-05	d__Bacteria	NA	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Sediminibacterium	s__Sediminibacterium	Sediminibacterium sp. KACHI17 (taxid 1751071)	0.0340151366935835	0	0	0.390352161403232	0.514973359897265	0.704947789486561	0.0407045049090423	0.0863227699651091	0.0410084544607182	0.12234982939184	0.0410501052454878	0.168325805735825	gene_804720	1267211.KI669560_gene936	5.5e-82	246.0	COG0228@1|root,COG0228@2|Bacteria,4NNY8@976|Bacteroidetes,1IRXR@117747|Sphingobacteriia	976|Bacteroidetes	J	Belongs to the bacterial ribosomal protein bS16 family	rpsP	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02959	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	-
gene_804893	16.8054314822312	-7.98654029236161	7.74362367760095e-13	d__Bacteria	NA	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Hymenobacteraceae	g__Hymenobacter	s__Hymenobacter	Hymenobacter aerilatus (taxid 2932251)	0	0	0	0.260786703800675	0.57463490769024	0.323459275358925	0	0	0	0.104444976310108	0.0630769909869691	0.247870012714645	gene_804893	927658.AJUM01000022_gene1155	9.42e-137	409.0	COG0443@1|root,COG0443@2|Bacteria,4NERF@976|Bacteroidetes,2FMNH@200643|Bacteroidia,3XJ33@558415|Marinilabiliaceae	976|Bacteroidetes	O	Hsp70 protein	dnaK	-	-	ko:K04043	ko03018,ko04212,ko05152,map03018,map04212,map05152	-	-	-	ko00000,ko00001,ko03019,ko03029,ko03110,ko04147	1.A.33.1	-	-	-
gene_804937	85.8081902621736	-3.41946169124894	2.98142848514211e-17	d__Bacteria	NA	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__Duncaniella	NA	unclassified Duncaniella (taxid 2649562)	0.252536620906908	0.228714310019853	0.172940729735445	1.02242437005221	0.975328333138759	1.52026619247859	0.172685778401997	0.0549326717959785	0.139180209078801	1.10732774883928	0.322181129047919	0.723035847365249	gene_804937	649349.Lbys_2376	2.71e-248	686.0	COG0050@1|root,COG0050@2|Bacteria,4NEWS@976|Bacteroidetes,47JYT@768503|Cytophagia	976|Bacteroidetes	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis	tuf	-	-	ko:K02358	-	-	-	-	ko00000,ko03012,ko03029,ko04147	-	-	-	-
gene_805007	31.7384296058944	-8.88656366753781	4.08457375422864e-12	d__Bacteria	NA	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Flavihumibacter	s__Flavihumibacter	Flavihumibacter rivuli (taxid 2838156)	0	0	0	0.0834731760701492	0.157110516578826	0.0874395948438647	0	0	0	0.168914402365314	0.196585095690256	0.332242460936197	gene_805007	700598.Niako_4659	0.0	981.0	COG0539@1|root,COG0539@2|Bacteria,4NDW9@976|Bacteroidetes,1INSH@117747|Sphingobacteriia	976|Bacteroidetes	J	Ribosomal protein S1	rpsA	-	-	ko:K02945	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_805109	50.2875396557785	-9.55450464387986	1.117917044963e-18	d__Bacteria	NA	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Cyclobacteriaceae	g__Algoriphagus	s__Algoriphagus	Algoriphagus sp. Y33 (taxid 2772483)	0	0	0	1.16079288553386	1.35562157190347	0.711913676734452	0	0	0	0.595790473560266	0.872274173121511	0.475038044645767	gene_805109	1120965.AUBV01000008_gene2099	8.31e-79	242.0	COG0228@1|root,COG0228@2|Bacteria,4NNY8@976|Bacteroidetes,47PR5@768503|Cytophagia	976|Bacteroidetes	J	Belongs to the bacterial ribosomal protein bS16 family	rpsP	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02959	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	-
gene_806072	104.587957420704	-3.57832717620034	0.000285909077280017	d__Bacteria	NA	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	NA	unclassified Flavobacterium (taxid 196869)	0.12987597646641	0.0914857240079411	0.0144117274779537	0.309607379663697	0.553986493222815	0.392527746418653	0.146782911641698	0.503549491463136	0.0347950522697003	1.09867675080148	1.28872451619168	1.16042790317879	gene_806072	755732.Fluta_2153	1.55e-245	679.0	COG0050@1|root,COG0050@2|Bacteria,4NEWS@976|Bacteroidetes,1HWMU@117743|Flavobacteriia,2PA6H@246874|Cryomorphaceae	976|Bacteroidetes	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis	tuf	-	-	ko:K02358	-	-	-	-	ko00000,ko03012,ko03029,ko04147	-	-	-	-
gene_806221	10.1033172676246	-7.22332782895358	1.3098833252917e-09	d__Bacteria	NA	p__Bacteroidota	NA	NA	NA	NA	NA	Bacteroidota (taxid 976)	0	0	0	0.133392653172119	0.271038610472244	0.115430047401308	0	0	0	0.0801355607712639	0.141154747861677	0.0413431803561676	gene_806221	929713.NIASO_14320	3.71e-187	551.0	COG0437@1|root,COG0437@2|Bacteria,4NE5M@976|Bacteroidetes,1IPWZ@117747|Sphingobacteriia	976|Bacteroidetes	C	Oxidoreductase	nrfC	-	-	ko:K00184	-	-	-	-	ko00000	5.A.3	-	-	-
gene_806243	21.0907870761744	-8.29440015509833	6.89346958124644e-08	d__Bacteria	NA	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Spirosoma	s__Spirosoma	Spirosoma pollinicola (taxid 2057025)	0	0	0	0.0684304310772971	0.0123593606375343	0.0296078071584356	0	0	0	0.15758658025669	0.262063871887194	0.226229882908949	gene_806243	1396141.BATP01000032_gene4430	5.66e-12	77.4	COG2911@1|root,COG2911@2|Bacteria	2|Bacteria	S	protein secretion	-	-	-	ko:K12678	-	-	-	-	ko00000,ko02000,ko02044	1.B.12.1.1,1.B.12.1.3	-	-	-
gene_80667	14.5662716430989	-7.77524224040338	1.68350520875333e-12	d__Bacteria	NA	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	NA	unclassified Flavobacterium (taxid 196869)	0	0	0	0.210794129453412	0.300568108889454	0.120005703463179	0	0	0	0.053319770007339	0.0670857751093575	0.0962797410239934	gene_80667	468059.AUHA01000002_gene1347	2.77e-296	817.0	COG4799@1|root,COG4799@2|Bacteria,4NEMJ@976|Bacteroidetes,1IQ23@117747|Sphingobacteriia	976|Bacteroidetes	I	Acetyl-CoA carboxylase, carboxyltransferase component (subunits alpha and beta)	pccB	-	2.1.3.15,6.4.1.3	ko:K01966	ko00280,ko00630,ko00640,ko01100,ko01120,ko01130,ko01200,map00280,map00630,map00640,map01100,map01120,map01130,map01200	M00373,M00741	R01859	RC00097,RC00609	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_806798	13.4692432161615	-7.6411083243064	3.39379131793652e-06	d__Bacteria	NA	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Blattabacteriaceae	g__Blattabacterium	NA	Blattabacterium (taxid 34098)	0	0	0	0.0994628358681643	0.0718567478926415	0.0286897356186391	0	0	0	0.0398348281740876	0.541288597074223	0.575439382399216	gene_806798	445970.ALIPUT_00057	3.82e-61	194.0	COG0228@1|root,COG0228@2|Bacteria,4NNY8@976|Bacteroidetes,2FN6N@200643|Bacteroidia,22UEH@171550|Rikenellaceae	976|Bacteroidetes	J	Belongs to the bacterial ribosomal protein bS16 family	rpsP	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02959	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	-
gene_808085	19.6500418742417	-8.18770781395494	2.70696030793262e-13	d__Bacteria	NA	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Lacinutrix	NA	Lacinutrix (taxid 291183)	0	0	0	0.133444678387865	0.134969616946553	0.127022573612633	0	0	0	0.0855112692161381	0.0860707354913192	0.198524663239132	gene_808085	760192.Halhy_4870	7.14e-259	749.0	COG0243@1|root,COG0437@1|root,COG0243@2|Bacteria,COG0437@2|Bacteria,4NE5M@976|Bacteroidetes,1IPWZ@117747|Sphingobacteriia	976|Bacteroidetes	C	Oxidoreductase	nrfC	-	-	ko:K00184	-	-	-	-	ko00000	5.A.3	-	-	-
gene_808153	17.7933462963328	-8.04834483274456	1.53512411148215e-09	d__Bacteria	NA	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Hymenobacteraceae	g__Hymenobacter	s__Hymenobacter	Hymenobacter sp. YIM 151500-1 (taxid 2987689)	0	0	0	0.434939180576041	0.0872836203215702	0.167275746657828	0	0	0	0.619352808672819	0.272739682309004	0.619096607536848	gene_808153	404589.Anae109_3186	2.13e-56	182.0	COG3040@1|root,COG3040@2|Bacteria,1RIHP@1224|Proteobacteria,42SSW@68525|delta/epsilon subdivisions,2X6M9@28221|Deltaproteobacteria	28221|Deltaproteobacteria	M	Lipocalin-like domain	-	-	-	ko:K03098	-	-	-	-	ko00000,ko04147	-	-	-	-
gene_808307	20.0874501165726	-8.23809219673745	8.91352530211639e-15	d__Bacteria	NA	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Hymenobacteraceae	g__Pontibacter	s__Pontibacter	Pontibacter kalidii (taxid 2592049)	0	0	0	0.408621204681312	0.560894551225683	0.432173405975042	0	0	0	0.0981915828240248	0.142760238624435	0.28143645863474	gene_808307	742817.HMPREF9449_01973	2.6e-179	504.0	COG0039@1|root,COG0039@2|Bacteria,4NEJ7@976|Bacteroidetes,2FM7E@200643|Bacteroidia,22WCV@171551|Porphyromonadaceae	976|Bacteroidetes	C	Catalyzes the reversible oxidation of malate to oxaloacetate	mdh	-	1.1.1.37	ko:K00024	ko00020,ko00270,ko00620,ko00630,ko00680,ko00710,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00270,map00620,map00630,map00680,map00710,map00720,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00012,M00168,M00173,M00346,M00374,M00620,M00740	R00342,R07136	RC00031	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_808308	20.9405902622339	-8.29295148258695	8.0599950801323e-16	d__Bacteria	NA	p__Bacteroidota	NA	NA	NA	NA	NA	Bacteroidota (taxid 976)	0	0	0	0.160329657412613	0.267660925660888	0.179986669656143	0	0	0	0.124953017251241	0.062885267610109	0.118186204027281	gene_808308	1453500.AT05_06550	0.0	977.0	COG0187@1|root,COG0187@2|Bacteria,4NE0P@976|Bacteroidetes,1HX0K@117743|Flavobacteriia	976|Bacteroidetes	L	A type II topoisomerase that negatively supercoils closed circular double-stranded (ds) DNA in an ATP-dependent manner to modulate DNA topology and maintain chromosomes in an underwound state. Negative supercoiling favors strand separation, and DNA replication, transcription, recombination and repair, all of which involve strand separation. Also able to catalyze the interconversion of other topological isomers of dsDNA rings, including catenanes and knotted rings. Type II topoisomerases break and join 2 DNA strands simultaneously in an ATP-dependent manner	gyrB	-	5.99.1.3	ko:K02470	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	-
gene_808987	24.8931151658145	-8.53322068294773	1.46321781561744e-14	d__Bacteria	NA	p__Bacteroidota	c__Saprospiria	o__Saprospirales	f__Lewinellaceae	g__Lewinella	s__Lewinella	Lewinella sp. LCG006 (taxid 3231911)	0	0	0	0.442438131965283	0.228313312269723	0.206622627952958	0	0	0	0.160320466099653	0.203835005356905	0.322140766149596	gene_808987	760192.Halhy_3215	6.38e-202	570.0	COG0508@1|root,COG0508@2|Bacteria,4NF33@976|Bacteroidetes,1IP4Q@117747|Sphingobacteriia	976|Bacteroidetes	C	The 2-oxoglutarate dehydrogenase complex catalyzes the overall conversion of 2-oxoglutarate to succinyl-CoA and CO(2)	sucB	-	2.3.1.61	ko:K00658	ko00020,ko00310,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00310,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00032	R02570,R02571,R08549	RC00004,RC02727,RC02833	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_80905	41.2543284996012	-9.26435956971821	2.58948688753453e-16	d__Bacteria	NA	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Chitinophaga	NA	Chitinophaga (taxid 79328)	0	0	0	1.22197198352316	1.34873975211188	1.05742168422984	0	0	0	1.16912059196647	1.47780378883756	1.3466064458866	gene_80905	1122621.ATZA01000014_gene3232	1.62e-63	196.0	COG0099@1|root,COG0099@2|Bacteria,4NNGZ@976|Bacteroidetes,1ISH0@117747|Sphingobacteriia	976|Bacteroidetes	J	Located at the top of the head of the 30S subunit, it contacts several helices of the 16S rRNA. In the 70S ribosome it contacts the 23S rRNA (bridge B1a) and protein L5 of the 50S subunit (bridge B1b), connecting the 2 subunits	rpsM	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022613,GO:0032991,GO:0034641,GO:0034645,GO:0042254,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:0071840,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02952	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_80907	22.3362335989452	-8.37062181672414	2.58819898440541e-14	d__Bacteria	NA	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Chitinophaga	s__Chitinophaga	Chitinophaga filiformis (taxid 104663)	0	0	0	0.514619095499998	0.602895640855334	0.385142206938999	0	0	0	0.334223924192345	0.454154335106177	0.413835151662712	gene_80907	760192.Halhy_4767	3.26e-94	280.0	COG0522@1|root,COG0522@2|Bacteria,4NEMZ@976|Bacteroidetes,1INSQ@117747|Sphingobacteriia	976|Bacteroidetes	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit	rpsD	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006417,GO:0006450,GO:0008150,GO:0009889,GO:0009891,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010608,GO:0010628,GO:0015935,GO:0019222,GO:0019843,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032268,GO:0032270,GO:0032991,GO:0034248,GO:0034250,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0045727,GO:0045903,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051246,GO:0051247,GO:0060255,GO:0065007,GO:0065008,GO:0080090,GO:0097159,GO:1901363,GO:1990904,GO:2000112	-	ko:K02986	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_80911	56.0461420616215	-9.70963474186049	1.01348849638582e-18	d__Bacteria	NA	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	NA	Flavobacterium (taxid 237)	0	0	0	0.332707553857624	0.333408097499358	0.247660453019118	0	0	0	0.206321418698411	0.32015991744787	0.26611106051084	gene_80911	153721.MYP_4520	0.0	1263.0	COG0209@1|root,COG0209@2|Bacteria,4NEHQ@976|Bacteroidetes,47JEH@768503|Cytophagia	976|Bacteroidetes	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides	nrdA	-	1.17.4.1	ko:K00525	ko00230,ko00240,ko01100,map00230,map00240,map01100	M00053	R02017,R02018,R02019,R02024	RC00613	ko00000,ko00001,ko00002,ko01000,ko03400	-	-	-	-
