Gene	baseMean	log2FoldChange	padj	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain	A_1_1	A_1_2	A_1_3	A_2_1	A_2_2	A_2_3	A_3_1	A_3_2	A_3_3	A_4_1	A_4_2	A_4_3	A_5_1	A_5_2	A_5_3	A_6_1	A_6_2	A_6_3	A_7_1	A_7_2	A_7_3	A_8_1	A_8_2	A_8_3	gene	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
gene_4082699	20.5105867125293	-2.43561013653076	0.0024933571243098	d__Bacteria	k__Bacillati	p__Bacillota	NA	NA	NA	NA	NA	Bacillota (taxid 1239)	0.0329685713278872	0.0242093250974803	0.0686072223011607	0.0352922115953982	0.0349245748265381	0.0370111239013955	0	0.00931382548739971	0.00855874667847046	0.0294793765093844	0.0368099426769775	0.0330632434800005	0.0139850782206437	0.040863797865774	0.0238877390195261	0.281547799285849	0.219132010853787	0.245010130799061	0.00684151146372253	0.00625453276707384	0.00665284829551536	0.0906991171654572	0.156063433262481	0.0564504823666122	gene_4082699	760192.Halhy_1296	6.06e-239	665.0	COG1160@1|root,COG1160@2|Bacteria,4NE2J@976|Bacteroidetes,1IR18@117747|Sphingobacteriia	976|Bacteroidetes	S	GTPase that plays an essential role in the late steps of ribosome biogenesis	der	-	-	ko:K03977	-	-	-	-	ko00000,ko03009	-	-	-	-
gene_4085564	10.3086407626321	-4.48396069059682	0.00170307438898399	d__Bacteria	k__Bacillati	p__Bacillota	c__Clostridia	o__Eubacteriales	NA	g__Flintibacter	s__Flintibacter	Flintibacter sp. KGMB00164 (taxid 2610895)	0.0320887193458243	0	0.0306385194430153	0	0	0	0	0	0	0	0	0	0.0398146614648939	0.0310231281756489	0	0.0226186764570426	0.035396052122279	0.0124005127424831	0.017313212683706	0	0.00841788968003985	0.266039525489031	0.0705242919990803	0.246748305112687	gene_4085564	1187851.A33M_0175	1.21e-173	492.0	COG1239@1|root,COG1239@2|Bacteria,1MVD4@1224|Proteobacteria,2TRWU@28211|Alphaproteobacteria,3FE00@34008|Rhodovulum	28211|Alphaproteobacteria	H	introduces a magnesium ion into protoporphyrin IX to yield Mg-protoporphyrin IX	bchI	-	6.6.1.1	ko:K03405	ko00860,ko01100,ko01110,map00860,map01100,map01110	-	R03877	RC01012	ko00000,ko00001,ko01000	-	-	-	-
gene_4086768	15.015217975615	-4.81016100157507	4.31849254294164e-07	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	s__Enterococcus	Enterococcus sp. DIV2402 (taxid 2230877)	0.00395914774662509	0	0.0126007340155327	0	0.010904507535768	0.00722249450234067	0.0192498853033386	0	0.0133614966131517	0	0	0.0193562693394607	0.0109164099779845	0.0318972810678884	0	0.223257727331385	0.262032644847663	0.0535496962134927	0.0694241145293571	0.165992599839823	0.228494228509283	0.0901059247706538	0.0928147037148567	0.192278686831469	gene_4086768	1353529.M899_0330	1.41e-119	350.0	COG1344@1|root,COG1344@2|Bacteria,1MV1N@1224|Proteobacteria,42MX8@68525|delta/epsilon subdivisions,2WKE1@28221|Deltaproteobacteria	28221|Deltaproteobacteria	N	Flagellin is the subunit protein which polymerizes to form the filaments of bacterial flagella	fliC	-	-	ko:K02406	ko02020,ko02040,ko04621,ko04626,ko05132,ko05134,map02020,map02040,map04621,map04626,map05132,map05134	-	-	-	ko00000,ko00001,ko02035	-	-	-	-
gene_4087172	13.8689043721604	-5.19116096488035	3.505764620636e-05	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Alkalihalobacillus	s__Alkalihalobacillus	Alkalihalobacillus sp. LMS39 (taxid 2924032)	0.0246780958197707	0	0.0078542691845697	0	0.0135939600670112	0	0	0	0	0.00573724188568288	0.0286556325054856	0	0.0068043990445733	0.151104429238194	0	0.408784398165902	0.217773020232138	0.247954647169203	0.046602044454684	0	0	0.336988077393387	0.267570639689186	0.0499378502794735	gene_4087172	1007103.AFHW01000092_gene3634	4.03e-88	266.0	COG0194@1|root,COG0194@2|Bacteria,1TP0M@1239|Firmicutes,4HAYW@91061|Bacilli,26QX8@186822|Paenibacillaceae	91061|Bacilli	F	Essential for recycling GMP and indirectly, cGMP	gmk	GO:0003674,GO:0003824,GO:0004385,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006163,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009126,GO:0009132,GO:0009135,GO:0009150,GO:0009161,GO:0009165,GO:0009167,GO:0009179,GO:0009185,GO:0009259,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016776,GO:0018130,GO:0019205,GO:0019438,GO:0019637,GO:0019693,GO:0034641,GO:0034654,GO:0042278,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046037,GO:0046128,GO:0046483,GO:0046710,GO:0046940,GO:0050145,GO:0055086,GO:0071704,GO:0072521,GO:0090407,GO:1901068,GO:1901135,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901576,GO:1901657	2.7.4.8	ko:K00942	ko00230,ko01100,map00230,map01100	M00050	R00332,R02090	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	iYO844.BSU15680	-
gene_4087173	13.8873725608297	-4.70729576847171	4.6834031953446e-05	d__Bacteria	k__Bacillati	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__Clostridium	s__Clostridium	Clostridium beijerinckii (taxid 1520)	0.0759064188663293	0	0.0603966216606567	0.0733564168218527	0.069688576895253	0	0	0	0	0.0147058039138768	0	0	0	0.366928722905088	0.198606872307937	0.668810864203933	1.46527450251021	0.513338467150033	0.0170644596279056	0	0.0663755439138774	0.390754921706562	0.481943016128581	0.204802585973749	gene_4087173	1007103.AFHW01000092_gene3635	5.99e-50	159.0	COG2052@1|root,COG2052@2|Bacteria,1VA40@1239|Firmicutes,4HKDP@91061|Bacilli,26Y3F@186822|Paenibacillaceae	91061|Bacilli	S	Belongs to the UPF0296 family	ylzA	-	-	ko:K09777	-	-	-	-	ko00000	-	-	-	-
gene_4089064	16.3558457956425	-4.99246489662417	2.10275077065437e-06	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Bacillales	NA	NA	NA	Bacillales (taxid 1385)	0.00734987027420217	0.00701625849235824	0.0116961738107449	0	0	0	0.00446700176488158	0	0	0	0	0.00898337708909863	0.0202655223631365	0.0414504901222777	0.00576921465468799	0.129519299244835	0.148635842690438	0.0568063555348475	0.019827819534261	0.00453166480953263	0	0.119482218393712	0.107689848216737	0.0818013667683128	gene_4089064	1236976.JCM16418_1	2.13e-300	838.0	COG0021@1|root,COG0021@2|Bacteria,1TPIB@1239|Firmicutes,4HADA@91061|Bacilli,26RNW@186822|Paenibacillaceae	91061|Bacilli	G	Catalyzes the transfer of a two-carbon ketol group from a ketose donor to an aldose acceptor, via a covalent intermediate with the cofactor thiamine pyrophosphate	tkt	-	2.2.1.1	ko:K00615	ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01067,R01641,R01830,R06590	RC00032,RC00226,RC00571,RC01560	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_4089192	20.4633420685762	-3.69015558255414	0.0449021782700836	d__Bacteria	k__Bacillati	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__Clostridium	s__Clostridium	Clostridium gelidum (taxid 704125)	0	0	0	0	0	0	0.0933395601336302	0.332933161075751	0.11517817235523	0	0	0	0	0.109983803248037	0.0267888339392101	0	0	0	0.834372706224921	0.841695262297688	0.145485930555417	0.0138701257398902	0	0.0172653342826707	gene_4089192	931276.Cspa_c46830	5.31e-168	471.0	COG2820@1|root,COG2820@2|Bacteria,1TSEU@1239|Firmicutes,25E2U@186801|Clostridia,36UH1@31979|Clostridiaceae	186801|Clostridia	F	Catalyzes the reversible phosphorylytic cleavage of uridine and deoxyuridine to uracil and ribose- or deoxyribose-1- phosphate. The produced molecules are then utilized as carbon and energy sources or in the rescue of pyrimidine bases for nucleotide synthesis	udp	-	2.4.2.3	ko:K00757	ko00240,ko00983,ko01100,map00240,map00983,map01100	-	R01876,R02484,R08229	RC00063	ko00000,ko00001,ko01000	-	-	-	-
gene_4090509	23.9148818764273	-5.02135514201526	2.65457890875022e-05	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Paenibacillus	s__Paenibacillus	Paenibacillus sp. FSL W8-0194 (taxid 2921711)	0.0159513488921996	0.13704583163878	0.0253840873646238	0	0	0.0290993256760972	0	0	0	0.0370842011741241	0	0.0129976881071741	0.0879641151849187	0.321284207857716	0.23789649269929	0.154601931652938	0.131965716064584	0	0	0.0491751308135878	0.0209227257989396	1.41324520310577	0.829699557030726	1.27500740343983	gene_4090509	382464.ABSI01000005_gene1240	3.18e-65	208.0	COG1077@1|root,COG1077@2|Bacteria,46SAA@74201|Verrucomicrobia,2ITYI@203494|Verrucomicrobiae	203494|Verrucomicrobiae	D	Actin	-	-	-	ko:K03569	-	-	-	-	ko00000,ko02048,ko03036,ko04812	1.A.33.1,9.B.157.1	-	-	-
gene_4093324	110.175971907731	-4.92653458982792	2.99603848282526e-10	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Paenibacillus	s__Paenibacillus	Paenibacillus lutimineralis (taxid 2707005)	0.0851688092637087	0.029185686367518	0.0312768219314115	0.0151952577702409	0.0240591515471707	0.0478060350393025	0	0.0120303579212246	0	0.0152310111965153	0.0633949012770168	0.0142355631650002	0.295046303016081	0.767104294380281	0.260553301527794	0.473342927106236	1.40519049513214	1.15195596497359	0.0765869199966717	0.026929238302679	0.0171865247634147	0.685167699496125	0.415962722253835	0.578902547704071	gene_4093324	1048339.KB913029_gene4074	3.44e-294	813.0	COG0504@1|root,COG0504@2|Bacteria,2GJ13@201174|Actinobacteria,4ERGE@85013|Frankiales	201174|Actinobacteria	F	Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen. Regulates intracellular CTP levels through interactions with the four ribonucleotide triphosphates	pyrG	GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0040007,GO:0044464,GO:0071944	6.3.4.2	ko:K01937	ko00240,ko01100,map00240,map01100	M00052	R00571,R00573	RC00010,RC00074	ko00000,ko00001,ko00002,ko01000	-	-	iNJ661.Rv1699	-
gene_4093773	15.8466192039176	-2.30547408577985	0.00744686303604228	d__Bacteria	k__Bacillati	p__Bacillota	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	g__Thermoanaerobacter	s__Thermoanaerobacter	Thermoanaerobacter kivui (taxid 2325)	0.148499462305954	0.0333550701343062	0.222412955956704	0.101301718468273	0.120295757735853	0.143418105117908	0.0212359845806672	0.0802023861414976	0	0.0101540074643435	0.126789802554034	0	0.0481708249822174	0.281506163075332	0.164559979912291	0.615730636886161	0.610254157885959	0.590746648704404	0.0471304123056441	0.0323150859632148	0	0.170404401947223	0.17918394189396	0.300499032396006	gene_4093773	760192.Halhy_4765	6.3e-61	189.0	COG0099@1|root,COG0099@2|Bacteria,4NNGZ@976|Bacteroidetes,1ISH0@117747|Sphingobacteriia	976|Bacteroidetes	J	Located at the top of the head of the 30S subunit, it contacts several helices of the 16S rRNA. In the 70S ribosome it contacts the 23S rRNA (bridge B1a) and protein L5 of the 50S subunit (bridge B1b), connecting the 2 subunits	rpsM	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022613,GO:0032991,GO:0034641,GO:0034645,GO:0042254,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:0071840,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02952	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_4101517	26.0930659418434	-4.46469564630091	1.86370459292414e-05	d__Bacteria	k__Bacillati	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Clostridiales Family XVII. Incertae Sedis	g__Thermaerobacter	NA	Thermaerobacter (taxid 73918)	0.199254349524114	0.0362305072148499	0.0603966216606567	0.110034625232779	0.0130666081678599	0	0	0.0174232769893598	0	0.0441174117416304	0	0.0154627668861209	0.130808705770676	1.22309574301696	0.0744775771154764	1.019936567911	0	0	0.127983447209292	0.117002897453019	0.149344973806224	1.35735920171753	1.33461142927915	0.72960921253148	gene_4101517	555079.Toce_0873	8.19e-45	154.0	COG0115@1|root,COG0115@2|Bacteria,1TPY2@1239|Firmicutes,25CC3@186801|Clostridia,42F8X@68295|Thermoanaerobacterales	186801|Clostridia	E	Belongs to the class-IV pyridoxal-phosphate-dependent aminotransferase family	ilvE	-	2.6.1.42	ko:K00826	ko00270,ko00280,ko00290,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00270,map00280,map00290,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00036,M00119,M00570	R01090,R01214,R02199,R10991	RC00006,RC00036	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	-
gene_4101608	18.314875346903	-4.84459853411969	1.18077745104642e-05	d__Bacteria	k__Bacillati	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__Clostridium	s__Clostridium	Clostridium estertheticum (taxid 238834)	0.0152867093550246	0	0	0.0177278007319477	0.00701725253459144	0.00929561792430882	0.00619382883602793	0	0	0.00592317102086705	0	0.00830407851291679	0.0737615757540203	0.0985271570763663	0.0239983304038757	0.134691076818848	0.388769370319893	0.147686662176101	0	0	0	0.115969662436304	0.0373299878945749	0.139201757654032	gene_4101608	28444.JODQ01000002_gene4291	1.99e-202	572.0	COG0213@1|root,COG0213@2|Bacteria,2GJH5@201174|Actinobacteria,4EG7W@85012|Streptosporangiales	201174|Actinobacteria	F	Pyrimidine nucleoside phosphorylase C-terminal domain	deoA	GO:0003674,GO:0003824,GO:0004645,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0009032,GO:0016740,GO:0016757,GO:0016758,GO:0016763,GO:0044424,GO:0044444,GO:0044464	2.4.2.2,2.4.2.4	ko:K00756,ko:K00758	ko00240,ko00983,ko01100,ko05219,map00240,map00983,map01100,map05219	-	R01570,R01876,R02296,R02484,R08222,R08230	RC00063	ko00000,ko00001,ko01000	-	-	-	-
gene_4110597	61.871432250908	-3.30108893736582	0.00838778597892585	d__Bacteria	k__Bacillati	p__Bacillota	NA	NA	NA	NA	NA	Bacillota (taxid 1239)	0.0202417116976878	0.00966146859062663	0.00805288288808756	0.00293425667287411	0.0209065730685759	0	0.116871142726706	0.218371738266643	0.175050963674372	0	0	0.00824680900593115	0	0.0570778013407915	0.0317770995692699	0.0579636082310075	0.111639962096016	0.0831119423004816	1.05458360500457	0.995304647667017	1.06200870262204	0	0.0222435238213191	0.0614407757921246	gene_4110597	755732.Fluta_0513	3.83e-256	709.0	COG0334@1|root,COG0334@2|Bacteria,4NEBH@976|Bacteroidetes,1HY7D@117743|Flavobacteriia,2PA92@246874|Cryomorphaceae	976|Bacteroidetes	C	Belongs to the Glu Leu Phe Val dehydrogenases family	gdhA	-	1.4.1.4	ko:K00262	ko00220,ko00250,ko00910,ko01100,map00220,map00250,map00910,map01100	-	R00248	RC00006,RC02799	ko00000,ko00001,ko01000	-	-	-	-
gene_4111634	13.1525112883418	-5.0130582407747	0.000435818977066172	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Fructilactobacillus	s__Fructilactobacillus	Fructilactobacillus cliffordii (taxid 2940299)	0	0.0301920893457082	0	0	0	0.0115393877681075	0	0	0	0.0147058039138768	0	0	0.00872058038471176	0.0764434839385601	0.0297910308461905	0.0445873909469289	0.151179115338355	0.0122223444559532	0	0	0	0.416462482345152	0.0834132143299467	0.160002020291991	gene_4111634	269800.Tfu_0833	6.9e-158	460.0	COG0366@1|root,COG0366@2|Bacteria,2GKS4@201174|Actinobacteria,4EI1B@85012|Streptosporangiales	201174|Actinobacteria	G	Alpha-amylase domain	-	-	3.2.1.20	ko:K01187	ko00052,ko00500,ko01100,map00052,map00500,map01100	-	R00028,R00801,R00802,R06087,R06088	RC00028,RC00049,RC00077	ko00000,ko00001,ko01000	-	GH31	-	-
gene_4111734	20.7971159677499	-5.03234905276791	5.15511084428463e-06	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Staphylococcus	s__Staphylococcus	Staphylococcus epidermidis (taxid 1282)	0	0	0.00504029360621307	0.00734619656230352	0	0	0	0.00290805774210898	0.00534459864526069	0	0.00459727053864985	0.0154850154715686	0	0.0306213898251728	0.00994463187959167	0.0279072159164231	0.029114738316407	0.0305998264077101	0.00427225320180659	0.0195285411576262	0.0103861012958765	0.164765119580624	0.269162640773085	0.179460107709371	gene_4111734	1265505.ATUG01000001_gene4264	2.64e-38	161.0	COG0532@1|root,COG0532@2|Bacteria,1MV26@1224|Proteobacteria,42M5Q@68525|delta/epsilon subdivisions,2WIIX@28221|Deltaproteobacteria,2MIGT@213118|Desulfobacterales	28221|Deltaproteobacteria	J	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex	infB	-	-	ko:K02519	-	-	-	-	ko00000,ko03012,ko03029	-	-	-	-
gene_4114598	23.2574411858649	-5.13513712146145	1.00310011851405e-05	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Niallia	s__Niallia	Niallia circulans (taxid 1397)	0.00967598306427933	0	0.0307956400555436	0	0	0.0176514590914348	0	0	0	0	0	0.00788431190676935	0.0867074849679912	0.120831106920027	0.00759507599595188	0.127882516891741	0.191229440568313	0.16826541905954	0.00652574939616611	0.0238634480959125	0	0.314592742056411	0.0992403370489622	0.239855336265409	gene_4114598	479435.Kfla_5067	3.69e-160	468.0	COG1166@1|root,COG1166@2|Bacteria,2I507@201174|Actinobacteria,4DX3E@85009|Propionibacteriales	201174|Actinobacteria	E	Pyridoxal-dependent decarboxylase, C-terminal sheet domain	lysA	GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005618,GO:0005623,GO:0006082,GO:0006520,GO:0006553,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008652,GO:0008836,GO:0009058,GO:0009066,GO:0009067,GO:0009085,GO:0009089,GO:0009987,GO:0016053,GO:0016829,GO:0016830,GO:0016831,GO:0019752,GO:0019842,GO:0030170,GO:0030312,GO:0036094,GO:0040007,GO:0043167,GO:0043168,GO:0043436,GO:0043648,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044464,GO:0046394,GO:0046451,GO:0048037,GO:0050662,GO:0070279,GO:0071704,GO:0071944,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	4.1.1.20	ko:K01586	ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00300,map01100,map01110,map01120,map01130,map01230	M00016,M00525,M00526,M00527	R00451	RC00299	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_4114599	23.8314434003391	-5.74779600041013	5.12863952196376e-06	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Neobacillus	NA	unclassified Neobacillus (taxid 2675272)	0.00757323215753514	0	0.0321376518928265	0	0	0	0	0	0	0	0.0073282179457836	0	0.0487232426999033	0.203381746258554	0.0158521081566886	0.164594967268537	0.329510725280528	0.165842637159218	0	0.0435808957485558	0	0.205188786748376	0.103565030635958	0.229874462180971	gene_4114599	1504319.GM45_5985	1.97e-170	491.0	COG0460@1|root,COG0460@2|Bacteria,2GIX9@201174|Actinobacteria,3UWE2@52018|unclassified Actinobacteria (class)	201174|Actinobacteria	E	Homoserine dehydrogenase	hom	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044464,GO:0071944	1.1.1.3,2.7.2.4	ko:K00003,ko:K12524	ko00260,ko00261,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00260,map00261,map00270,map00300,map01100,map01110,map01120,map01130,map01230	M00016,M00017,M00018,M00526,M00527	R00480,R01773,R01775	RC00002,RC00043,RC00087	ko00000,ko00001,ko00002,ko01000	-	-	iNJ661.Rv1294	-
gene_4114600	13.8272631272496	-4.82517235545806	0.000390659973526141	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Metabacillus	NA	Metabacillus (taxid 2675233)	0	0.00583713727350359	0.0048652834115529	0	0.00842070304150973	0	0	0	0	0.00710780522504046	0.0355011447151294	0	0.0505793662313282	0.128085304199276	0	0.0538764307275391	0.146139811493743	0.153594128663145	0	0	0	0.283297318237258	0.013438795642047	0.197975833107957	gene_4114600	1504319.GM45_5990	8.82e-183	517.0	COG0498@1|root,COG0498@2|Bacteria,2GJ5F@201174|Actinobacteria,3UW74@52018|unclassified Actinobacteria (class)	201174|Actinobacteria	E	Catalyzes the gamma-elimination of phosphate from L- phosphohomoserine and the beta-addition of water to produce L- threonine	thrC	GO:0003674,GO:0003824,GO:0004795,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006082,GO:0006520,GO:0006566,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009066,GO:0009067,GO:0009088,GO:0009987,GO:0016020,GO:0016053,GO:0016829,GO:0016835,GO:0016838,GO:0019752,GO:0019842,GO:0030170,GO:0036094,GO:0040007,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0048037,GO:0050662,GO:0070279,GO:0071704,GO:0071944,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	4.2.3.1	ko:K01733	ko00260,ko00750,ko01100,ko01110,ko01120,ko01230,map00260,map00750,map01100,map01110,map01120,map01230	M00018	R01466,R05086	RC00017,RC00526	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_4115113	12.6712499846443	-4.45405291176291	2.35399133040201e-05	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Paenibacillus	s__Paenibacillus	Paenibacillus albus (taxid 2495582)	0.044025722942471	0	0.0700600811263617	0	0	0.107085518488038	0	0	0	0.0341174650801942	0	0.0956629844688014	0.586720648283407	0.733042048648165	0.829382298757945	0.0517213734984375	0.323755890078445	0.0567116782756227	0.0395895463367411	0.144771585115202	0	0.715698488178335	0.559053898709154	0.920587623952	gene_4115113	1121943.KB899991_gene2385	1.78e-28	106.0	COG0290@1|root,COG0290@2|Bacteria,1RDD2@1224|Proteobacteria,1S4E6@1236|Gammaproteobacteria,1XJSV@135619|Oceanospirillales	135619|Oceanospirillales	J	IF-3 binds to the 30S ribosomal subunit and shifts the equilibrum between 70S ribosomes and their 50S and 30S subunits in favor of the free subunits, thus enhancing the availability of 30S subunits on which protein synthesis initiation begins	infC	-	-	ko:K02520	-	-	-	-	ko00000,ko03012,ko03029	-	-	-	-
gene_4115533	10.599407640266	-3.39261981323367	0.000898163776244843	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Salicibibacter	s__Salicibibacter	Salicibibacter cibarius (taxid 2743000)	0.00481681870267735	0	0	0.0279300142822809	0.00663337657536872	0.00878710490875582	0.00585499793690167	0	0.0243840003837386	0	0.0139829454020203	0	0.0265624680427107	0.0388071953473653	0.0302473486053226	0.00848819039908712	0.163826147878863	0	0.0259887612713836	0.00296987660931077	0.0126360444650051	0.10962558899887	0.0846908784444098	0.0779773522088233	gene_4115533	1191523.MROS_2418	5.46e-219	624.0	COG0443@1|root,COG0443@2|Bacteria	2|Bacteria	O	unfolded protein binding	dnaK	GO:0000166,GO:0000988,GO:0000989,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006457,GO:0006458,GO:0006950,GO:0006986,GO:0008144,GO:0008150,GO:0008270,GO:0009266,GO:0009408,GO:0009628,GO:0009889,GO:0009987,GO:0010033,GO:0010556,GO:0016020,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0016989,GO:0017076,GO:0017111,GO:0018995,GO:0019219,GO:0019222,GO:0020003,GO:0022607,GO:0030430,GO:0030554,GO:0031323,GO:0031326,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033554,GO:0033643,GO:0033646,GO:0033655,GO:0034620,GO:0035639,GO:0035966,GO:0035967,GO:0036094,GO:0042221,GO:0043167,GO:0043168,GO:0043169,GO:0043226,GO:0043227,GO:0043230,GO:0043531,GO:0043656,GO:0043657,GO:0043933,GO:0044085,GO:0044183,GO:0044215,GO:0044216,GO:0044217,GO:0044421,GO:0044424,GO:0044444,GO:0044464,GO:0046872,GO:0046914,GO:0050789,GO:0050794,GO:0050896,GO:0051082,GO:0051084,GO:0051085,GO:0051087,GO:0051171,GO:0051252,GO:0051716,GO:0060255,GO:0061077,GO:0065003,GO:0065007,GO:0065010,GO:0070887,GO:0071310,GO:0071840,GO:0071944,GO:0080090,GO:0097159,GO:0097367,GO:0140110,GO:1901265,GO:1901363,GO:1903506,GO:2001141	-	ko:K04043	ko03018,ko04212,ko05152,map03018,map04212,map05152	-	-	-	ko00000,ko00001,ko03019,ko03029,ko03110,ko04147	1.A.33.1	-	-	-
