gene	baseMean	log2FoldChange	padj	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain	A_1_1	A_1_2	A_1_3	A_2_1	A_2_2	A_2_3	A_3_1	A_3_2	A_3_3	A_4_1	A_4_2	A_4_3	A_5_1	A_5_2	A_5_3	A_6_1	A_6_2	A_6_3	A_7_1	A_7_2	A_7_3	A_8_1	A_8_2	A_8_3	gene	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
gene_4740967	62.4812314586649	3.05287231274208	0.000260410532036414	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	6.57733692152578	2.43049956834077	16.2488742371381	0.630511659767587	0.511329437701314	1.8143254261904	0.161188798624341	0.487012079702588	0.738423915235265	0.169559690910604	1.07786608050754	0.626707804878443	6.36203112596466	0.0641020058087203	0.291449602977189	0.23368090436041	0.0975168343609776	0.102490984835463	0.250415805142037	0.196226546089883	0	0.172457467030924	0.116577504364745	0.402511106469491	gene_4740967	35128.Thapsdraft1290	2.24e-41	137.0	COG0636@1|root,KOG0232@2759|Eukaryota,2XGQC@2836|Bacillariophyta	2836|Bacillariophyta	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation	atpH	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006754,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0008324,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015318,GO:0015399,GO:0015405,GO:0015672,GO:0015985,GO:0015986,GO:0016020,GO:0016462,GO:0016469,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019829,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0032991,GO:0033177,GO:0034220,GO:0034641,GO:0034654,GO:0042623,GO:0042625,GO:0042626,GO:0043492,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044425,GO:0044464,GO:0044769,GO:0045259,GO:0045263,GO:0046034,GO:0046390,GO:0046483,GO:0046933,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:0090662,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:0099131,GO:0099132,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1902600	-	ko:K02110	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	-
gene_4751554	1263.50180321691	2.68069416922707	0.00444321410235319	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	38.3748603330867	34.7366615454181	118.610862955697	25.0299250919754	24.6213141613704	68.7077663591692	0.96261164251634	1.58976778578525	0.996572113244341	31.298613544605	105.068235429161	158.347030008305	37.0463016567509	1.75186091484564	3.49790298764784	0.591326678716892	1.50526747673667	2.64539230980801	0.162944779129879	0.297929329124273	0.0880285414711484	5.73867995094214	11.3869209903588	8.69162194132494	gene_4751554	159749.E7BWK4	8.56e-50	167.0	28IP8@1|root,2QR09@2759|Eukaryota,2XF0J@2836|Bacillariophyta	2836|Bacillariophyta	C	Photosynthetic reaction centre protein	psbA	-	1.10.3.9	ko:K02703	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_4760956	103.257360652629	2.79074209902217	0.00734250087047618	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	10.0849621158916	6.01089391792416	21.3846177856627	4.06667503302168	4.51193018782289	11.7202609624262	0	0.141006985867377	0.0863836292664228	6.87308235481819	8.87941421886551	23.4012794856094	5.11674983968088	0.0824878524360276	0.642932014541043	0.180423395924782	0.141172626487694	0.296747153767793	0.0690515343082693	0	0.0671473525640388	0.249662263318024	0.825079546395442	2.64159614524861	gene_4760956	981085.XP_010092001.1	2.05e-19	85.1	28IP8@1|root,2QR09@2759|Eukaryota,37PUB@33090|Viridiplantae,3GEYD@35493|Streptophyta,4JS8Z@91835|fabids	35493|Streptophyta	C	Photosystem Q(B) protein	psbA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	1.10.3.9	ko:K02703	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_4799563	39.745097569776	2.5919037688703	0.0257636724598514	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	1.4432273414916	0.86977211029027	2.62145336664863	1.32711959916515	0.833147704901692	2.06104164308516	0.070880372375207	0.0535390763116752	0	0.449062661237656	0.486671321591509	0.546419364929412	1.16567016215246	0	0	0	0.026800984278017	0.225344416989229	0.0294955229330024	0	0.0191214315248587	0.0118493127181844	0.0640790255779723	0	gene_4799563	159749.K0RF56	5.34e-94	275.0	28NVH@1|root,2QVFH@2759|Eukaryota,2XFNZ@2836|Bacillariophyta	2836|Bacillariophyta	C	Photosystem I reaction centre subunit XI	psaL	-	-	ko:K02699	ko00195,ko01100,map00195,map01100	-	-	-	ko00000,ko00001,ko00194	-	-	-	-
gene_4808392	39.6778014694605	-3.67797990880267	0.00858664365496987	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.133142307285698	0.228778122171189	0.21187524534182	0	0	0	0	0	0	0.154766726674268	0.257669598738843	0.130186521202502	0.195791095089012	0.572093170120837	0.334428346273365	0.0625661776190776	0.0489550237013778	0.0686028366237372	0	0	0	1.32750526033078	2.705099509883	2.67626605038075	gene_4808392	55529.AAC35699	1.16e-75	245.0	28JJ8@1|root,2QRYE@2759|Eukaryota	2759|Eukaryota	C	chlorophyll binding	psaA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0055035	-	ko:K02689,ko:K02690	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_4822111	74.3392900482652	-2.94816440908473	0.00177293033269655	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.904638142653513	0.24468000077974	0.839761246377624	0.437123853664465	0.145343641538387	0.550096841548138	0	0.0276863031611745	0	0.47320456703694	0.984792028056672	0.909125965414123	0.810655595762384	1.09324653742269	0.520730895338892	0.983060352453178	2.77188262053464	3.20459825872526	0.0406741914418573	0.0743689649564396	0.0791051002809224	3.55398221869379	5.01469579848438	6.31556467602952	gene_4822111	55529.AAC35612	2.52e-43	149.0	2CNIT@1|root,2QWJF@2759|Eukaryota	2759|Eukaryota	C	photosynthetic electron transport in photosystem II	psbD	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	1.10.3.9	ko:K02706	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_4843102	61.33801241369	1.92586259144628	0.0270331485873309	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	3.1633297225331	2.04688947057526	4.51498300592109	1.219672690358	1.29117446636483	2.30531324522859	0.0792810091011575	0.232052237236066	0.0275147856181939	0.388560018968878	0.863861188068149	1.15592772899802	2.49524873407886	0.0525478171073954	0.0127991095487337	0.114936385552083	0.254807876450628	0.157532439654508	0.0439883848186012	0.0201071645993337	0.0427753505222765	0.225312487019106	0.107510365136376	0.131983888738638	gene_4843102	35128.Thapsdraft1611	1.15e-87	276.0	28JJ8@1|root,2QRYE@2759|Eukaryota,2XEB4@2836|Bacillariophyta	2836|Bacillariophyta	C	PsaA and PsaB bind P700, the primary electron donor of photosystem I (PSI), as well as the electron acceptors A0, A1 and FX. PSI is a plastocyanin cytochrome c6-ferredoxin oxidoreductase, converting photonic excitation into a charge separation, which transfers an electron from the donor P700 chlorophyll pair to the spectroscopically characterized acceptors A0, A1, FX, FA and FB in turn. Oxidized P700 is reduced on the lumenal side of the thylakoid membrane by plastocyanin or cytochrome c6	psaB	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0016168,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0046906,GO:0048037,GO:0055035,GO:0097159,GO:1901363	-	ko:K02690	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_4848547	895.293739740075	-2.48332337271702	0.00457141684005952	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.811454501292602	0.743719960847575	1.97816699650904	0.698266786477188	0.835135607528554	1.71258090229031	0.0419722989359069	0.015851765731496	0.0145666512096321	0.757608415751372	2.29922119596221	2.38102354725656	1.33589031987449	5.11877559587334	2.47323969809354	6.6287025005718	5.26500081046688	5.92970636087761	0.142638806654435	0.159674542406473	0.141536086286944	6.14658701611982	1.53992787710044	7.83896956828197	gene_4848547	159749.E7BWH1	0.0	947.0	28JG1@1|root,2QRV6@2759|Eukaryota,2XEM0@2836|Bacillariophyta	2836|Bacillariophyta	P	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation	psbB	-	-	ko:K02704	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_4862157	10.7966160911264	-4.89214630472461	0.00361325223998627	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.115857165638081	0	0.0921843172715286	0	0	0	0	0	0	0	0.0840816585358328	0.141606391483423	0	0.280024551690725	0.77299885300905	0.1020816582206	0	0	0	0	0	0.800452256515244	0.763889436495301	4.2786224457871	gene_4862157	3055.DAA00946	2.69e-14	65.5	2E6DA@1|root,2SD3G@2759|Eukaryota,37XQW@33090|Viridiplantae	33090|Viridiplantae	C	Component of the cytochrome b6-f complex, which mediates electron transfer between photosystem II (PSII) and photosystem I (PSI), cyclic electron flow around PSI, and state transitions. PetG is required for either the stability or assembly of the cytochrome b6-f complex	petG	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0055035	-	ko:K02640	ko00195,ko01100,map00195,map01100	M00162	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_4867576	57.4284569312801	-2.68912924153543	0.00567643961583793	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.318483953200854	0.118481467211115	0.0633522010185186	0.0814724459170364	0.132222954141153	0.0512643439570393	0	0	0	0.0326656580555051	0.033990457705975	0.0152653698620428	0.225992912948488	0.20376254612389	0.161758958977613	0.544725103866523	0.917021337589214	0.470586266542401	0.00631748079841613	0.00577546217214903	0.0122865368521433	0.224607504268733	0.209302093829327	0.142163497178586	gene_4867576	2850.Phatr41031	2.86e-251	699.0	COG0201@1|root,KOG1373@2759|Eukaryota,2XAB7@2836|Bacillariophyta	2836|Bacillariophyta	OU	Belongs to the SecY SEC61-alpha family	-	-	-	ko:K10956	ko03060,ko04141,ko04145,ko05110,map03060,map04141,map04145,map05110	M00401	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5.4,3.A.5.8,3.A.5.9	-	-	-
gene_496037	58.3075858313259	3.0269514251344	0.00397100434473363	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	10.9730779152068	6.27226932480113	8.7044343217601	5.76314685613137	6.1547684048853	19.3484061813613	0.405414251085464	0.520586397318448	0	5.23392930207525	4.40536932146833	7.01166192981556	6.48335512601571	0.214968342712072	0.261799968042281	0	0.490539227391584	0.193335266848714	0.0449881208372057	0.0822565824518195	0	0	0.0977366955785234	0.269967045147214	gene_496037	159749.E7BWK4	7.4e-13	67.0	28IP8@1|root,2QR09@2759|Eukaryota,2XF0J@2836|Bacillariophyta	2836|Bacillariophyta	C	Photosynthetic reaction centre protein	psbA	-	1.10.3.9	ko:K02703	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_506565	1114.97141436454	2.64954298942646	0.00491057894304454	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	12.7866012719872	6.964212344444	10.8060059911204	20.8580678768428	19.9911151380677	22.867705082561	1.19826351255608	2.02988752263863	0.730786724544096	1.46853436649532	1.15301543922616	1.22828152612795	11.4991089575485	0.00771082098858519	0.195325541374154	0.143358154805452	0.7082160095466	0.522425514549894	0.329195684213119	0.21833758081233	0.119259537053956	0.217821279010798	0.0560923644189786	0.140412207720589	gene_506565	159749.E7BWF9	0.0	946.0	28ISP@1|root,2QR3X@2759|Eukaryota,2XE5P@2836|Bacillariophyta	2836|Bacillariophyta	P	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation	-	-	-	ko:K02705	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_506566	989.911687814232	2.4594499878489	0.00721956174479	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	15.1838714920908	9.19050630602603	13.5194062798526	20.8176758186138	22.2579276246633	26.991939283668	1.06041165049542	1.98664956035496	0.770335830304832	1.38844513430052	1.39331907454407	1.32997366546647	13.6348751752578	0.136034654372483	0.363247455658664	0.2369338487677	0.954252090785191	1.38959723047513	0.497681086761589	0.266048633867604	0.147647871831153	0.132160232192022	0.0366512608419463	0.170838520757221	gene_506566	159749.K0RGG6	9.06e-259	708.0	2CNIT@1|root,2QWJF@2759|Eukaryota	2759|Eukaryota	C	photosynthetic electron transport in photosystem II	psbD	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	1.10.3.9	ko:K02706	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_516179	23.9585799822514	-2.9026849849384	0.000361037204159994	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.127816614994271	0.0949005543821229	0.146900170103662	0.0576439456058171	0.0586732857085839	0.103631146923907	0	0.0260787113647192	0	0.0412711271131382	0.144294975293752	0.069432811308001	0.137053766562309	0.457674536096669	0.267542677018692	1.07613825504813	0.613569630390602	0.205808509871212	0	0.070050766991227	0.055883925682329	0.531002104132313	0.0728296021891577	0.502922479266181	gene_516179	2880.D1J718	5.75e-94	288.0	28JG1@1|root,2QRV6@2759|Eukaryota	2759|Eukaryota	S	photosynthetic electron transport in photosystem II	psbB	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006091,GO:0008150,GO:0008152,GO:0009507,GO:0009532,GO:0009534,GO:0009535,GO:0009536,GO:0009570,GO:0009579,GO:0009987,GO:0010207,GO:0010287,GO:0015979,GO:0016020,GO:0016043,GO:0019684,GO:0022607,GO:0031976,GO:0031984,GO:0034357,GO:0034622,GO:0042651,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044085,GO:0044237,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0055035,GO:0065003,GO:0071840	-	ko:K02704	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_545800	101.67402186253	2.10093271786137	0.0196507555723704	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	4.24533756945256	3.39221063265894	13.7284397064275	1.03327752837638	0.649597091773608	2.6388931341695	0.165640679729204	0.144364295054696	0.176880764688389	0.572686020988974	4.32099647104147	5.19313344259207	4.50878921833554	0.0844518489225997	0.34557595781581	0.184719191065848	0.154169471465926	0.121525024876334	0.0848347421501594	0.0646301719264297	0.0687460990536587	0.170404401947223	0.168944859500019	0.975738034603502	gene_545800	35128.Thapsdraft2088	2.3e-64	209.0	COG1850@1|root,2QTI9@2759|Eukaryota,2XE5R@2836|Bacillariophyta	2836|Bacillariophyta	Q	RuBisCO catalyzes two reactions the carboxylation of D- ribulose 1,5-bisphosphate, the primary event in carbon dioxide fixation, as well as the oxidative fragmentation of the pentose substrate in the photorespiration process. Both reactions occur simultaneously and in competition at the same active site	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	4.1.1.39	ko:K01601	ko00630,ko00710,ko01100,ko01120,ko01200,map00630,map00710,map01100,map01120,map01200	M00165,M00166,M00532	R00024,R03140	RC00172,RC00859	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_546753	627.506994078256	2.60100841866242	0.00289659103198363	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	4.04118948671523	2.65104643255471	4.03990862898264	6.37679136301331	7.20279863430718	8.69887471369107	0.360896010434935	0.702153315184282	0.290985726650178	0.345125583406597	0.459241647234542	0.422761315900101	3.51437013323943	0.0797345113124817	0.0588514914536462	0.0528488148825996	0.228812490433506	0.304226475763303	0.264964095884524	0.0924546056168272	0.0590055073621322	0.0926312757179045	0.0109853915330084	0.0970998636496792	gene_546753	35128.Thapsdraft1611	0.0	1457.0	28JJ8@1|root,2QRYE@2759|Eukaryota,2XEB4@2836|Bacillariophyta	2836|Bacillariophyta	C	PsaA and PsaB bind P700, the primary electron donor of photosystem I (PSI), as well as the electron acceptors A0, A1 and FX. PSI is a plastocyanin cytochrome c6-ferredoxin oxidoreductase, converting photonic excitation into a charge separation, which transfers an electron from the donor P700 chlorophyll pair to the spectroscopically characterized acceptors A0, A1, FX, FA and FB in turn. Oxidized P700 is reduced on the lumenal side of the thylakoid membrane by plastocyanin or cytochrome c6	psaB	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0016168,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0046906,GO:0048037,GO:0055035,GO:0097159,GO:1901363	-	ko:K02690	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_56665	8220.22572764338	-4.02257514415397	2.0119864428934e-10	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	13.3961831624608	8.84446238112647	9.47730549483318	13.4546722157922	10.6412308983462	11.8133296722463	23.5134712009691	28.1015977085921	10.9908376524183	11.5058814170278	6.37926391507822	6.59730599226195	7.41022358690487	45.9649433067498	52.6529943946075	61.7202486148306	30.6154435438051	26.7729618160774	270.737586784862	272.357741911721	462.626402717904	79.1067421436842	106.512580583226	71.317064880285	gene_56665	35128.Thapsdraft1611	1.62e-92	290.0	28JJ8@1|root,2QRYE@2759|Eukaryota,2XEB4@2836|Bacillariophyta	2836|Bacillariophyta	C	PsaA and PsaB bind P700, the primary electron donor of photosystem I (PSI), as well as the electron acceptors A0, A1 and FX. PSI is a plastocyanin cytochrome c6-ferredoxin oxidoreductase, converting photonic excitation into a charge separation, which transfers an electron from the donor P700 chlorophyll pair to the spectroscopically characterized acceptors A0, A1, FX, FA and FB in turn. Oxidized P700 is reduced on the lumenal side of the thylakoid membrane by plastocyanin or cytochrome c6	psaB	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0016168,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0046906,GO:0048037,GO:0055035,GO:0097159,GO:1901363	-	ko:K02690	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_56884	38.5653795293434	3.23628653554563	0.00135759999701116	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.264614536849346	0.230638106904288	1.03747506894438	0.658214092681655	0.417220896342399	1.76998929730881	0.027969345545269	0.119716732484382	0.0258849899543985	0.276387130005058	0.361814802410291	0.40623436348903	0.28550025538241	0	0.0120409741399237	0	0.0282017325852304	0.103740874894432	0	0.00945807394045312	0	0	0.0112380172616421	0.0310415069333034	gene_56884	35128.Thapsdraft573	5.26e-191	533.0	2CMAK@1|root,2QPT8@2759|Eukaryota,2XE9B@2836|Bacillariophyta	2836|Bacillariophyta	C	Component of the cytochrome b6-f complex, which mediates electron transfer between photosystem II (PSII) and photosystem I (PSI), cyclic electron flow around PSI, and state transitions	petA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	-	ko:K02634	ko00195,ko01100,map00195,map01100	M00162	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_570096	112.593973704121	1.9742969553859	0.0288163746425159	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	3.78288249652744	1.74378344599204	4.5627363758765	1.26567558839183	1.35651157399783	2.64058040599441	0.0674554804327075	0.275990564075153	0.19508907870043	0.387046872758506	0.980010591505884	0.851621631694424	3.34078839141378	0.104322872198506	0.0435599946826652	0.016298752152869	0.144533879499306	0.071485308750785	0.0124756973750234	0.0228106489152105	0.0485266581555238	0.0676605713613973	0.0880862235361062	0.131013418968501	gene_570096	159749.E7BWJ3	3.17e-172	499.0	28JJ8@1|root,2QRYE@2759|Eukaryota	2759|Eukaryota	C	chlorophyll binding	psaA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0055035	-	ko:K02689,ko:K02690	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
